contract_address,handle_id,handle_collection,token_id,token_collection,transaction_executor,timestamp,tx_hash,block_number,block_hash
0xd4f2f33680fccb36748fa9831851643781608844,51868167399284418932283737709995034686434147789388785539763936334102478250269,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323127,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714308238,0xb30e97f425a41521b4e018448246629fb31b05344e0310ad16d043f6a7ea7186,56348772,0x596f…3f7c
0xd4f2f33680fccb36748fa9831851643781608844,101179355595214310219417761119331843987021245915645140171431777326671795895790,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323128,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714308284,0x9ab1ea8c4c170fc9f6e9df7ea17c44b1dbdbb0849358c70269660d96025ee0b9,56348794,0x93b8…67c3
0xd4f2f33680fccb36748fa9831851643781608844,73374395236825527741707239361893228247256184342352251282330066889315637210702,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323129,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714308400,0x790a8332898b86630d888c972e696da4e15892c82580b86270707e2418d57197,56348848,0x0c77…405a
0xd4f2f33680fccb36748fa9831851643781608844,91303245892321821358125475205011353664732967480735771396023597318844755238703,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323130,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714308484,0x3d7763076b6370c61cbf2fc4cd1faee9974748c50115ff737025140f5cd28b32,56348876,0x5db7…91b5
0xd4f2f33680fccb36748fa9831851643781608844,103738535883704321050788004087397264451309299945937253846119531947736584312431,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323131,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714308570,0xf1f47a15ec9868d4c399a798fcbd646b31c5592b47945459477c696d79c50f79,56348913,0x54e7…5af4
0xd4f2f33680fccb36748fa9831851643781608844,96842203454684197149008202200665462371453917282925656406139280906249352324054,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323132,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714308684,0x49e552505701207850cc2e418cbcc66165ff5d2711a50d3484b4ce92fb0628a8,56348967,0x1f73…c691
0xd4f2f33680fccb36748fa9831851643781608844,105581209718402150068473294634100916684620192876288309620000603274973262953539,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323133,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714308756,0x9e6580e8d703164edc823541ef0a2666cb68619bc9b665e36a524b08c0409cb3,56349001,0x0258…d192
0xd4f2f33680fccb36748fa9831851643781608844,115279591728509003757972923310981458711846036805296670600369316180590528062192,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323134,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714308840,0x759bb9b4195b84d4d8d7a0057d2a8c752ead9fa6362b892682cbe0734d71407b,56349040,0x7a0b…1add
0xd4f2f33680fccb36748fa9831851643781608844,109311431446436745258136477694749444790290222658599591376665326614053713280522,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323135,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309054,0x529bdc9f10924325b52ae6b9a7de203a250579a9f0c6e973b505497c1bfb6954,56349126,0xf9c9…82eb
0xd4f2f33680fccb36748fa9831851643781608844,19333059170968864798672241395751111091606385522809495965520644779538173792869,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323136,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309072,0xd6e96cbd709d96ef99875a1efda2bcf03d73cef368c8b624a4a7a58a0e65614c,56349135,0xb0c7…4068
0xd4f2f33680fccb36748fa9831851643781608844,53741588819406650119003052703237262390317791653109397082843867538593433123178,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323137,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309132,0x8620b8c6d66f09e64640e2c41a5d62e8c25ae99e74cd39528ed03703d8df39e1,56349163,0x008b…375e
0xd4f2f33680fccb36748fa9831851643781608844,21114889754403733316495432118271827705786262303459313850884170208876054848765,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323138,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309166,0xad4b300462427826a70a105f7ff879e96bf39ba07a4f7ce5ba4cbd16bd5b1f67,56349179,0xc4a8…5d87
0xd4f2f33680fccb36748fa9831851643781608844,6316988803773099057387721136614662702530932501121698769633868314019357132579,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323139,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309334,0xc53826203d1c471f19d62436ad663767724c1c4ed56159a22bb439f81769c277,56349258,0x7c34…a858
0xd4f2f33680fccb36748fa9831851643781608844,89567923280340551233952789611835626611413016370339080735258898161916048339287,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323140,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309334,0xc2df1805a2c1b895d49fe0525632849a02dd12e2601be6401b591d8a9b963b9c,56349258,0x7c34…a858
0xd4f2f33680fccb36748fa9831851643781608844,78080699253732065714883277658186717961706533555862082351631166632955718144230,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323141,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309334,0x3137f624dc095431f8fea393f296a32f747fdc8e17fa22478724de57c49ab258,56349258,0x7c34…a858
0xd4f2f33680fccb36748fa9831851643781608844,78729100144792975544296381530171914714358848806965626495993225126446250315415,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323142,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309334,0x8349a5d7741aa34fad3b7ed6b44ef87635da386ec2487c4ebdbe1ba73d9cc532,56349258,0x7c34…a858
0xd4f2f33680fccb36748fa9831851643781608844,45384291251586933557906769021972447181781982000728068618299436699004388982806,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323143,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309334,0xeae80bbd0e6b1289e4e50ffb7001dd282c507895ba3c831c500c124183113453,56349258,0x7c34…a858
0xd4f2f33680fccb36748fa9831851643781608844,53806546640841064054582098111254763363543113009921266942082743409757188684616,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323144,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309458,0x503ca3ae6ce86c4322dd4c16675d3d87d6199d81bd1c4ce3625cf498d2365d9f,56349301,0x85a3…80b1
0xd4f2f33680fccb36748fa9831851643781608844,89688935788912436402601390789258286347573870392099244159419007182580690711550,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323145,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309518,0x1d9cfaa173303c1ccf015819827f76b9598aa814ef0fd6645dac90aed4ef417e,56349329,0xe406…494a
0xd4f2f33680fccb36748fa9831851643781608844,32738728254721523997002042989734929689962194654445198501532716139074047237422,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,272102,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0c871d418c6085dac93c07b5810a0e97d3642bf8,1714309588,0x396879874c94ba055be2a6c221d38f2511eaa96317739d9cdf7a07217be8b4c0,56349353,0xd2de…6c30
0xd4f2f33680fccb36748fa9831851643781608844,49510762976714601923296840262112098720620315852819655521293973941862654238400,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323146,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309718,0x3a73dda128d2f3c1fd1651ed0c8d72cd42a67f3b5f9de85d2c527233a98c9c09,56349408,0xf048…e740
0xd4f2f33680fccb36748fa9831851643781608844,20273906395092866360127604008144389003918086497552313360996859925000643195810,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323147,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309804,0x80b84d2e4550be0e467ee0ef57d1949aef5a04e0c00b20bb6718b5c686a384fb,56349449,0x9cac…7e96
0xd4f2f33680fccb36748fa9831851643781608844,95083025116513243877991857435575060678679223425100377159312880780329879997215,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323148,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309834,0x03a6df4ce959e43ffc683ba2184f98bf558de618630f734d534839a26d7c33e2,56349463,0x08b9…790c
0xd4f2f33680fccb36748fa9831851643781608844,108920189723416457656004240255688698261253880546335450149034320134968796006814,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323149,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309860,0xb8fb3a3b91b0177d7ab5045e8b879fc4482fedd583c5125c9755a3fa5128413d,56349475,0xca10…22a8
0xd4f2f33680fccb36748fa9831851643781608844,100168416203192488381699206912453178620325131332336691830491171047323047726237,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323150,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309934,0x1b93ada73fef7ba9cbfbcbdf4af8722d18447f4a4f5717b60ecabebc8e5edf3d,56349499,0x09e5…9793
0xd4f2f33680fccb36748fa9831851643781608844,85286415900076156580889578112181362119306000454616347253363529000789344218814,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323151,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714309978,0xea55cb8c5551f5df880713afaa2b3f20efeb44e0d8eaf07f550746b4ba7beab8,56349516,0x6652…e1b7
0xd4f2f33680fccb36748fa9831851643781608844,8817978095709983044805939127647395357636186104042111187238503760710704675282,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323152,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310106,0x26708caa01b9b65e1f661f4a70eb7043a7bae21aea9e089978ebd33cd79773e2,56349576,0xbdc3…462f
0xd4f2f33680fccb36748fa9831851643781608844,90674429443822699242703795587887908967907250033453323289867788693864218990187,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323153,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310144,0x7e8b7731f1a1d06ee481a1892aa5c0a34eb4d9c8c94d926c77144642131568cb,56349594,0x5dba…d077
0xd4f2f33680fccb36748fa9831851643781608844,83858510734126693225679003923334558846462480172508268234875345429375470212716,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323154,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310220,0xb5fb20053ac551e63bdcb182f0597bdf76a35b18d4145c7d39d51d8dbee340d8,56349630,0x47c8…3a41
0xd4f2f33680fccb36748fa9831851643781608844,55735772953960882377378654062813155905808396045832930187070351789361992137801,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323155,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310220,0x5c74896736b085b1a0ba399dc5672b3fe949a1b886a4f8a2575ef3eb66f94279,56349630,0x47c8…3a41
0xd4f2f33680fccb36748fa9831851643781608844,4443058133053528965306762912697340773146727175998530571080198293882320093894,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323156,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310220,0x6659fe75da8ae42bac7cdec2a056daa791c0eb282d4e3bf6327e7367f5658727,56349630,0x47c8…3a41
0xd4f2f33680fccb36748fa9831851643781608844,3210258433565039928484087676182640812221019474732479266813462866101107051136,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323157,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310272,0x0ff79e8af8fc4eff2a633ed10c7d6bef4bd5cea54334ce375074ad3a1212c6cf,56349654,0xa2f1…f532
0xd4f2f33680fccb36748fa9831851643781608844,43301947048282397524567731883004610292127668332216505286061892893910577919885,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323158,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310336,0x0a2c1825e66f524bd2b534593551bfb651960574a8e1916493d340977532fa5b,56349674,0xbfc6…f07d
0xd4f2f33680fccb36748fa9831851643781608844,48138906148824757044457459304685351513608897730737517330769159518537994886565,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323159,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310376,0x660a69544e33094a7255bc330035e77798bd1d50d42bc311c2356d29c0f3d69a,56349688,0x1d69…2c06
0xd4f2f33680fccb36748fa9831851643781608844,88452744163418642411730633978791862866980819545149818765685702299546366623738,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323160,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310432,0x633ec03f081cb4134aa8924c1c2584c89fe055b39ae2991568b8078cbb58d5ad,56349714,0x9c3d…24b6
0xd4f2f33680fccb36748fa9831851643781608844,16710435671838139032578263223229812768897126348178441885741297192877395174597,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323161,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310476,0xf21221c604eae0aeecf00134aae435628b59d3c4f5d7b896defe1a8b01545715,56349735,0x3d65…647c
0xd4f2f33680fccb36748fa9831851643781608844,113066397583786169954707109334385336903476564883430783094439965485697536420749,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323162,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310606,0xa13f2d5845c2ab44f01f7f5dc3dd3a46d36aacad9fd21d6b980cdf4e3b5cb46c,56349796,0xfbac…5ced
0xd4f2f33680fccb36748fa9831851643781608844,95264086290524692163607623192369143601230275077169254750481499202236956800843,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323163,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310654,0x45a7c339559925284ceb97a273ac15ceb8632f358f6227fd67a91bbda439755c,56349819,0x5bd3…b36d
0xd4f2f33680fccb36748fa9831851643781608844,60274674738672470599921353651064624027876142771931578590266743977646947686198,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323164,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310654,0x6749d93b70cb4b505edcff1d8a14774a601436ffe1a39ee618ee2f9ee1da59a1,56349819,0x5bd3…b36d
0xd4f2f33680fccb36748fa9831851643781608844,63895302866225561893123259292262926884227015567849332259730380187426621826483,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323165,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310884,0x84cb5536f5a41c3f47e624b314f4fd4e37107ec6b4eb85bfa3359e1c7e024df2,56349912,0xba1b…a885
0xd4f2f33680fccb36748fa9831851643781608844,31814993578716194178297777506893646188762547929353785137033858893777199991220,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323166,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714310886,0xab0b7f4dd30f48b7c44f24130fc9630935a543a8910726ec08a5580862428602,56349913,0xcb9c…b5a8
0xd4f2f33680fccb36748fa9831851643781608844,109694708699754662172083448961796724477272790812561777805720971966524792080787,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323167,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714311068,0x8b21bcb2a7c334cf4689425c7578e4116879ef6c28c4f96fb04e94d9ac4e18ad,56349999,0x0b90…5f08
0xd4f2f33680fccb36748fa9831851643781608844,27179987497391736217939615009823514300593428427119752861337292151094109109940,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323168,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714311519,0x36cc1b8844e398bca6ae0fd18ad3f2b24c2e46f5146a1dcc7d6c510e4cb97eb3,56350179,0xcffe…f45e
0xd4f2f33680fccb36748fa9831851643781608844,108580642741390287021350608624681123802781507923540334036038749807765479598983,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323169,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714311597,0x3f0e855840d542841174b43edb42f61b6916b1c9375d0fdcb56f2ada9bd347e2,56350216,0x570e…03bd
0xd4f2f33680fccb36748fa9831851643781608844,84478523864967523766603155894423180101990266666704451850927816411213755891224,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323170,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714311649,0xe246bfab19fa0b6a9b5e6b5c9e4364e3ded0bd700eb1d5e22b99e69584bcde2f,56350240,0x07fe…4ef3
0xd4f2f33680fccb36748fa9831851643781608844,56605751389866136420116222780770258834216292532858389978272247662502962252313,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323171,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714311653,0x9298e49ee77b66e744d5902c21e407fcd5ce5bcf661afc04b811fb999ac1f9c9,56350242,0xc503…555d
0xd4f2f33680fccb36748fa9831851643781608844,62681597159210038452366688974120443326983293835131616429604940903845547851161,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323172,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714311871,0x57df0ff63645e7a29e0ac630d2b85e7455b63ee188cd228ea0e7f867a4d7affd,56350330,0xb4c8…33cf
0xd4f2f33680fccb36748fa9831851643781608844,97966038182360556466919395101699059553672042548830903796191876370765659460085,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323173,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714311965,0x34bb5ba2c009195cbba2d49743ad36ce8b6ca91f546f7f24fa5c8d068edd55b1,56350374,0xf11b…8548
0xd4f2f33680fccb36748fa9831851643781608844,100398650592409308978736416058335420975989659271554677033153829866044778521429,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323174,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312059,0x0dffe3ffaa8256267c89d245cbb36139496cad936c27d9c54c629b8dabf95358,56350418,0x866a…4993
0xd4f2f33680fccb36748fa9831851643781608844,84135846623544503864681111658151095796829391748832933573966182372377142472780,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323175,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312079,0x3d40d2a7b40a939dd1ddf9e77c3664569c9caead0febbd6a0e0ec4c984d25f19,56350428,0x00d3…ecbe
0xd4f2f33680fccb36748fa9831851643781608844,70616466365974101543869140244471605270349620545879106928610727384060497873417,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323176,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312243,0x85ceff765125d0b7401c6503c73466f2153d61eb8e931f50ae63ce9e1e26f5dc,56350490,0x2341…cc4a
0xd4f2f33680fccb36748fa9831851643781608844,94649061954806792755523596856114387801790942873565462390913253855284207704097,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323177,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312261,0x6e33c01de576dc8586109da8c164896d4cf14e848da06aa772b61552eb50d8d3,56350498,0x90fb…950f
0xd4f2f33680fccb36748fa9831851643781608844,18811006411927279481257311930525887303651068345803807880953819652620677889244,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323178,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312325,0x8bf0a3b04e01b68101f198357c6dacfff5e9fb908762955924ff7aed84c2d357,56350528,0xc53e…9bfc
0xd4f2f33680fccb36748fa9831851643781608844,70414040358293091361153540632052932593402769536410323890665495231618856111707,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323179,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312339,0xf1fad4618321ed80a01fe8ec1fbe2d4b7b5ca25a6ee452898b3602bf534bc8c1,56350535,0x8d99…6faa
0xd4f2f33680fccb36748fa9831851643781608844,115289165773284358865370467442757889302331258379070192350271822700978099564747,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323180,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312373,0x5088e95a9871d12fe8b1b66d021dc35889450b22ea9e3a8824963c5310c4e5af,56350551,0xda23…5e6b
0xd4f2f33680fccb36748fa9831851643781608844,109352055613222571774410105880367210235913092031899904852104342859431029258371,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323181,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312457,0x7dee40ebbcebc272d12a7897ac535c1f75eea980b02e6d848c7cc68a50e1f150,56350591,0x44e2…6a03
0xd4f2f33680fccb36748fa9831851643781608844,84671031114961438706140442845763630386622096973087013711218227966235293630755,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323182,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312489,0xd5a98684857b7b750c70cf5b5538245ae7c8b68812744021ec5e7c31022fec1c,56350606,0xeb92…5fd8
0xd4f2f33680fccb36748fa9831851643781608844,17299955971280944672474023873361931415174450630656481821200966039300360700622,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323183,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312495,0x86a562b1eeaa8349b8ad6b5b4e8f4d9f771f3ccc95f116c6850f866416f7a090,56350608,0x6749…e6fe
0xd4f2f33680fccb36748fa9831851643781608844,8166677042212402999477264445253717027810979738319403992452685874527642396484,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323184,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312543,0x270094036c014df7a7682283ba56f518863aa69d1c777db0a3a5f426c6e17227,56350631,0x5342…136b
0xd4f2f33680fccb36748fa9831851643781608844,65816195956212633926077767390207211563375792092143673463370969239229894189683,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323185,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312585,0x00c9a16b7c1865b5673add8943fc1fdbe2dff27ad12b4b71adc30e0436deeb66,56350651,0x5146…8ca3
0xd4f2f33680fccb36748fa9831851643781608844,68655877728909721299417760962513834093030060882834240784684242334543870952351,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323186,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312687,0x0586a75820e258fc289974b3dfb4e0d416cc229fca9136608fbda6db6cd0b4fa,56350693,0x3025…0e44
0xd4f2f33680fccb36748fa9831851643781608844,27077659363861790876340359598142087771826124505905534413668502226824684511367,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323187,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312691,0xe3175d97deedafb898d0229abfaebd95cf8395db65b0b73192c176554e259564,56350694,0xa567…fd9e
0xd4f2f33680fccb36748fa9831851643781608844,32963550475977344179663085969990874657968536380077719364248468343675413431873,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,272103,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x1f66b3b6de6e6d45f174bf85588c5b5aa763cf3f,1714312727,0xa3adc4aee8a280d0152093dc384cad2c94a65cc944d1fda95e036797cab9e55b,56350703,0xcedd…3cc9
0xd4f2f33680fccb36748fa9831851643781608844,46649043981968152921907092293129427767025398658951658124866388990149834341161,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323188,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312829,0xbab2e580c57f16580031f45c54c1a610d6ab03921db21bd1437f3d4f7e571b10,56350751,0xf382…588a
0xd4f2f33680fccb36748fa9831851643781608844,46504595894282348175689084849705990537543006029403776667563699461220068629371,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323189,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312833,0x01df148c19dc1909437029edee5f68762eba47bdebf36ddc4a62d3626c43a99b,56350752,0x245a…c9fb
0xd4f2f33680fccb36748fa9831851643781608844,80129149547698402839292082280176831684807336164276289084923878275779423597194,0xe7e7ead361f3aacd73a61a9bd6c10ca17f38e945,323190,0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,0x0b5e6100243f793e480de6088de6ba70aa9f3872,1714312855,0xa0d5f0d1da65b23214f7bcffddaaeeb4fc3028d3d59e80344d78f75bad2f4760,56350763,0xc470…29fd
